open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,date,ma20,bb_mid,bb_upper,bb_lower,long_signal,short_signal
1635552000000,62308.21,62415.85,60631.23,61895.19,156041.523,1635638399999,9612679322.81911,1843670,76104.489,4688899644.69936,0,2021-10-30 00:00:00+00:00,60844.2505,46436.028181818176,65759.19667733187,27112.859686304488,False,False
1635638400000,61895.19,62462.99,60008.0,61348.61,183599.524,1635724799999,11207623543.6644,1990247,89771.335,5480349726.70364,0,2021-10-31 00:00:00+00:00,61036.680499999995,46481.58909090909,65897.69794236973,27065.48023944845,False,False
1635724800000,61347.14,62543.58,59400.0,60942.87,246158.361,1635811199999,15074399515.22613,2574208,118207.15,7241237255.35586,0,2021-11-01 00:00:00+00:00,61283.232,46508.46577272728,65988.09847384854,27028.83307160602,False,False
1635811200000,60942.87,64349.55,60659.58,63266.69,217592.062,1635897599999,13660618219.95169,2578549,109358.299,6865885437.33123,0,2021-11-02 00:00:00+00:00,61576.884,46542.278,66112.11462390296,26972.44137609704,False,False
1635897600000,63266.69,63613.0,60300.0,62946.45,211190.183,1635983999999,13219637045.22856,2546692,101629.502,6363283387.19096,0,2021-11-03 00:00:00+00:00,61855.297,46574.73877272728,66229.43210326879,26920.045442185776,False,False
1635984000000,62946.45,63149.0,60703.0,61431.86,184677.079,1636070399999,11399249536.47138,2147665,88063.233,5436038718.13772,0,2021-11-04 00:00:00+00:00,61841.773499999996,46591.803409090906,66291.49372348646,26892.11309469534,False,False
1636070400000,61433.9,62671.48,60762.0,61006.0,157569.637,1636156799999,9697454173.43093,2048592,76782.035,4726186362.31993,0,2021-11-05 00:00:00+00:00,61845.79550000001,46601.857227272725,66328.68632146111,26875.028133084346,False,False
1636156800000,61006.0,61645.75,60100.0,61511.3,154919.118,1636243199999,9432009426.66797,1861601,74901.484,4561628069.01644,0,2021-11-06 00:00:00+00:00,61842.788,46614.1484090909,66374.72215637124,26853.574661810562,False,False
1636243200000,61511.3,63377.58,61368.26,63316.4,142878.208,1636329599999,8884101795.93602,1799395,72436.712,4505154135.94304,0,2021-11-07 00:00:00+00:00,61906.712,46634.70472727272,66455.23509873734,26814.174355808107,False,False
1636329600000,63316.4,67932.89,63308.7,67606.96,274932.146,1636415999999,18088392666.76962,3272069,138123.266,9088964487.46092,0,2021-11-08 00:00:00+00:00,62071.225,46673.68472727273,66624.88085624701,26722.48859829845,True,False
1636416000000,67606.96,68675.16,66300.0,67009.98,231843.834,1636502399999,15654216547.79626,3087341,113027.881,7632872051.52297,0,2021-11-09 00:00:00+00:00,62118.512,46718.57259090909,66807.67063493642,26629.47454688176,True,False
1636502400000,67010.65,69198.7,62400.51,64920.13,347835.573,1636588799999,23147498978.96334,4348447,167504.328,11153704219.72579,0,2021-11-10 00:00:00+00:00,62251.502,46748.96131818182,66927.67500018064,26570.247636183,False,False
1636588800000,64920.13,65646.98,64147.12,64831.3,178279.275,1636675199999,11575850111.67905,2510140,85507.216,5552676940.17532,0,2021-11-11 00:00:00+00:00,62456.35349999999,46774.36090909091,67029.84053393929,26518.88128424252,False,False
1636675200000,64831.2,65500.0,62313.0,64156.08,264576.325,1636761599999,16915954847.28551,3146724,128278.242,8204338383.71814,0,2021-11-12 00:00:00+00:00,62597.902,46802.07040909091,67135.75711624915,26468.38370193268,False,False
1636761600000,64156.08,65073.24,63430.01,64427.0,124466.493,1636847999999,7984348166.02606,1585473,60958.991,3910386610.34791,0,2021-11-13 00:00:00+00:00,62774.111,46840.29231818182,67274.4948836253,26406.08975273833,False,False
1636848000000,64426.99,65569.99,63640.0,65568.39,146424.701,1636934399999,9450438558.31633,1786912,71887.542,4640017893.44743,0,2021-11-14 00:00:00+00:00,62896.1785,46874.13836363636,67407.40260515362,26340.874122119094,False,False
1636934400000,65568.38,66395.05,63351.58,63654.49,210026.602,1637020799999,13656636971.01954,2387155,100563.649,6540622131.52179,0,2021-11-15 00:00:00+00:00,63060.965500000006,46899.04045454546,67500.24639631207,26297.834512778853,False,False
1637020800000,63654.49,63655.77,58397.14,60106.03,475025.706,1637107199999,28862014876.13343,4669206,224511.744,13643618102.72353,0,2021-11-16 00:00:00+00:00,63143.79900000001,46900.28409090909,67504.64568190581,26295.92249991237,False,False
1637107200000,60106.03,60848.85,58336.68,60366.96,287388.873,1637193599999,17181720172.69431,3416114,141373.327,8454514072.49209,0,2021-11-17 00:00:00+00:00,63131.04550000001,46901.54209090909,67509.15830948988,26293.925872328302,False,False
1637193600000,60366.97,60999.0,56505.48,56921.05,412021.672,1637279999999,24129304002.96715,4629293,197043.864,11544350322.35408,0,2021-11-18 00:00:00+00:00,62861.68700000001,46887.950590909095,67465.1492524197,26310.75192939849,False,False
1637280000000,56921.04,58333.0,55604.0,58069.51,245356.121,1637366399999,14001797579.95711,3004657,120093.418,6854083185.16372,0,2021-11-19 00:00:00+00:00,62670.40299999999,46862.58604545455,67370.71743262268,26354.454658286413,False,False
1637366400000,58069.52,59873.84,57372.0,59716.29,173697.342,1637452799999,10188245162.44803,2257300,86276.801,5061792239.51011,0,2021-11-20 00:00:00+00:00,62588.787,46847.57327272727,67313.16528046112,26381.98126499342,False,False
1637452800000,59716.28,60052.82,58518.88,58661.39,143887.271,1637539199999,8509909811.76275,2034106,70920.127,4194883690.36431,0,2021-11-21 00:00:00+00:00,62474.713,46826.79527272728,67235.00614982989,26418.584395624668,False,False
1637539200000,58648.87,59624.56,55600.0,56268.31,326184.881,1637625599999,18717910073.27998,3832413,157891.639,9061871742.37365,0,2021-11-22 00:00:00+00:00,62124.793999999994,46803.35727272727,67156.22274677713,26450.49179867741,False,False
1637625600000,56268.31,57888.0,55250.0,57574.23,267790.325,1637711999999,15216816647.77958,3319305,132836.803,7550762185.07776,0,2021-11-23 00:00:00+00:00,61856.183000000005,46791.92131818181,67117.72070869907,26466.121927664553,False,False
1637712000000,57574.24,57775.27,55900.0,57165.08,194683.757,1637798399999,11043276126.5089,2459067,96162.017,5455012742.85175,0,2021-11-24 00:00:00+00:00,61642.844,46796.58054545454,67131.41710417092,26461.743986738154,False,False
1637798400000,57165.09,59449.62,57029.0,58988.21,191912.653,1637884799999,11190941838.07731,2413373,94976.186,5538480385.66315,0,2021-11-25 00:00:00+00:00,61541.95449999999,46811.82518181819,67178.14524388043,26445.505119755955,False,False
1637884800000,58988.36,59186.41,53500.0,53755.65,378650.919,1637971199999,20945137179.71787,4127437,179444.109,9927176141.66771,0,2021-11-26 00:00:00+00:00,61154.172,46799.75740909091,67146.44959592384,26453.065222257977,False,False
1637971200000,53755.66,55300.0,53640.69,54738.77,155119.117,1638057599999,8478100940.1226,1975864,75350.439,4118537151.22613,0,2021-11-27 00:00:00+00:00,60725.2905,46804.024545454544,67156.98014084769,26451.068950061395,False,False
1638057600000,54738.77,57474.76,53245.0,57315.73,213600.615,1638143999999,11739217936.70817,2393952,105577.874,5807266281.2311,0,2021-11-28 00:00:00+00:00,60210.72900000001,46829.48418181818,67220.92337500582,26438.044988630547,False,False
1638144000000,57315.72,58924.21,56715.0,57827.98,215111.466,1638230399999,12407120858.33198,2447845,107231.421,6185979722.43663,0,2021-11-29 00:00:00+00:00,59751.629,46859.96309090909,67296.97279183788,26422.953389980314,False,False
1638230400000,57827.97,59224.99,55900.0,56975.0,337624.148,1638316799999,19388577718.16696,3850454,163076.665,9367882842.6457,0,2021-11-30 00:00:00+00:00,59354.3725,46891.24763636364,67368.98504141385,26413.510231313423,False,False
1638316800000,56978.06,59100.0,56500.0,57209.29,273959.104,1638403199999,15768296334.55757,3149322,134469.846,7739580278.53539,0,2021-12-01 00:00:00+00:00,58973.27200000001,46928.27195454545,67450.99325989661,26405.550649194294,False,False
1638403200000,57209.28,57428.49,55800.0,56513.57,249985.255,1638489599999,14156805566.29961,2673918,120880.601,6846143099.54111,0,2021-12-02 00:00:00+00:00,58591.14650000001,46939.7685,67481.11299158045,26398.424008419548,False,False
1638489600000,56513.56,57670.0,50604.0,53612.0,374132.016,1638575999999,20620928587.23005,3755786,174865.975,9652327938.8376,0,2021-12-03 00:00:00+00:00,58050.39650000001,46933.431000000004,67465.67506857682,26401.186931423195,False,False
1638576000000,53611.86,53889.69,40888.89,49135.66,598774.989,1638662399999,28876836071.52302,5884109,283256.182,13656398416.92694,0,2021-12-04 00:00:00+00:00,57228.759999999995,46907.403227272735,67413.88103858363,26400.92541596184,False,False
1638662400000,49135.66,49699.49,47755.0,49376.6,286434.382,1638748799999,14016018237.14839,3163309,144632.547,7078863270.45965,0,2021-12-05 00:00:00+00:00,56514.86549999999,46888.393227272725,67377.91876526871,26398.86768927674,False,False
1638748800000,49373.83,50888.0,47000.0,50424.72,357711.029,1638835199999,17416560141.64795,3868686,181750.447,8851924336.00435,0,2021-12-06 00:00:00+00:00,56030.8,46855.39577272727,67298.60029214973,26412.19125330482,False,False
1638835200000,50424.72,51929.0,50012.0,50577.2,224670.618,1638921599999,11455372238.68916,2571721,112692.075,5747025418.32783,0,2021-12-07 00:00:00+00:00,55541.312,46822.399681818184,67217.9806531069,26426.81871052946,False,False
1638921600000,50577.2,51210.6,48533.33,50455.61,238229.884,1639007999999,11927549317.95012,2569992,118448.493,5931994643.83371,0,2021-12-08 00:00:00+00:00,55218.03999999999,46794.33277272727,67152.80931350938,26435.856231945167,False,False
1639008000000,50459.61,50773.03,47312.89,47539.76,273086.086,1639094399999,13331462595.9486,3003376,135275.03,6604812871.76073,0,2021-12-09 00:00:00+00:00,54691.552500000005,46750.35518181817,67060.34358940796,26440.36677422839,False,False
1639094400000,47539.34,50188.42,46828.23,47136.35,302974.429,1639180799999,14624324088.15633,3440326,149973.846,7241734548.93565,0,2021-12-10 00:00:00+00:00,54062.555499999995,46722.505318181815,67013.48820015161,26431.522436212024,False,False
1639180800000,47132.31,49499.05,46724.35,49381.15,210959.992,1639267199999,10208756470.20068,2548340,106748.623,5166291977.15889,0,2021-12-11 00:00:00+00:00,53598.54350000001,46685.61159090909,66927.54909142689,26443.674090391294,False,False
1639267200000,49379.51,50768.0,48616.16,50057.01,183434.285,1639353599999,9106252724.30474,2352164,93049.562,4620556018.70059,0,2021-12-12 00:00:00+00:00,53287.978500000005,46656.61913636364,66860.85175416041,26452.386518566866,False,False
1639353600000,50057.02,50180.0,45600.0,46679.93,348551.322,1639439999999,16649825351.91293,4064300,171595.893,8200400644.81935,0,2021-12-13 00:00:00+00:00,52743.2635,46608.11481818182,66760.58888370861,26455.64075265504,False,False
1639440000000,46679.93,48657.92,46255.6,48324.04,266213.627,1639526399999,12568719899.92738,3361316,135879.102,6417175900.91752,0,2021-12-14 00:00:00+00:00,52301.2115,46559.92872727273,66644.95255388592,26474.90490065954,False,False
1639526400000,48324.0,49479.75,46518.73,48870.48,345239.891,1639612799999,16608174001.39206,4121320,173212.468,8334284462.88775,0,2021-12-15 00:00:00+00:00,51795.325,46517.101227272724,66541.96359568946,26492.238858855988,False,False
1639612800000,48870.48,49439.79,47500.0,47624.5,215874.187,1639699199999,10475553466.87223,2699044,107345.166,5210025326.09925,0,2021-12-16 00:00:00+00:00,51488.7675,46479.62318181818,66465.15339499946,26494.092968636895,False,False
1639699200000,47629.1,47988.27,45373.11,46125.33,326458.135,1639785599999,15254949355.93811,3900693,159111.359,7437957215.85854,0,2021-12-17 00:00:00+00:00,51058.0955,46431.509090909094,66369.19602142203,26493.822160396157,False,False
1639785600000,46125.33,47336.99,45438.43,46815.99,191006.415,1639871999999,8888783519.25989,2717062,95918.104,4464301287.65608,0,2021-12-18 00:00:00+00:00,50533.108499999995,46418.873772727275,66352.04622749286,26485.701317961688,False,False
1639872000000,46815.99,48461.17,46399.37,46668.63,241698.541,1639958399999,11424734107.71985,2869025,120156.154,5681140108.43914,0,2021-12-19 00:00:00+00:00,49975.140999999996,46405.058909090905,66333.3064366936,26476.811381488205,False,False
1639958400000,46668.65,47533.42,45530.67,46898.14,273804.259,1640044799999,12694248816.63036,3385680,136115.389,6311962625.51175,0,2021-12-20 00:00:00+00:00,49471.297999999995,46391.535590909094,66314.38776479526,26468.683417022923,False,False
1640044800000,46896.82,49298.78,46650.0,48875.15,260008.358,1640131199999,12591846630.47555,3368367,132298.47,6407147392.71888,0,2021-12-21 00:00:00+00:00,49054.591,46400.998045454544,66326.5819971853,26475.41409372378,False,False
1640131200000,48875.88,49599.0,48420.02,48569.69,208463.689,1640217599999,10204294033.10858,2632960,103012.088,5043152336.27347,0,2021-12-22 00:00:00+00:00,48657.397000000004,46410.72718181818,66338.44696678326,26483.007396853103,False,False
1640217600000,48569.69,51377.74,48020.0,50817.92,255885.48,1640303999999,12639718706.13498,2830824,128696.325,6356989973.32774,0,2021-12-23 00:00:00+00:00,48517.693,46443.68963636363,66376.46927888934,26510.909993837926,False,False
1640304000000,50817.94,51805.0,50379.25,50808.55,220208.725,1640390399999,11239397651.05684,2359503,109811.663,5605710625.65142,0,2021-12-24 00:00:00+00:00,48601.3375,46479.717000000004,66415.2715011216,26544.1624988784,False,False
1640390400000,50809.37,51190.0,50105.0,50403.64,147662.438,1640476799999,7493948259.92037,1640853,72934.601,3702189299.10163,0,2021-12-25 00:00:00+00:00,48652.6895,46542.05563636363,66440.49557529719,26643.615697430072,False,False
1640476800000,50403.64,51300.0,49350.0,50765.73,184800.616,1640563199999,9267956168.27748,1947977,89518.393,4490933872.73911,0,2021-12-26 00:00:00+00:00,48669.740000000005,46588.71668181818,66478.4092058133,26699.02415782306,False,False
1640563200000,50765.73,52134.0,50450.0,50707.72,216225.263,1640649599999,11061080417.43167,2265011,106262.002,5437046524.75261,0,2021-12-27 00:00:00+00:00,48676.265999999996,46650.06531818182,66506.91198150373,26793.218654859913,False,False
1640649600000,50707.72,50713.56,47290.0,47522.03,336083.34,1640735999999,16407080716.16083,3423898,160404.199,7831850133.88932,0,2021-12-28 00:00:00+00:00,48529.587,46695.92645454546,66513.97394151159,26877.87896757932,False,False
1640736000000,47522.02,48125.97,46000.0,46436.54,274795.378,1640822399999,13014511681.30992,2740566,134721.808,6382437890.1136,0,2021-12-29 00:00:00+00:00,48474.426,46749.49436363636,66500.62575942551,26998.362967847206,False,False
1640822400000,46436.53,47911.68,45880.0,47095.02,229931.288,1640908799999,10818483277.72078,2203374,115635.442,5441754134.38133,0,2021-12-30 00:00:00+00:00,48472.3595,46787.29145454546,66509.07560743255,27065.50730165837,False,False
1640908800000,47095.02,48575.0,45650.0,46210.56,287186.003,1640995199999,13567843473.42067,2742753,143410.36,6776924725.33501,0,2021-12-31 00:00:00+00:00,48313.83,46823.12654545454,66511.91118223873,27134.34190867035,False,False
1640995200000,46210.57,47943.77,46210.55,47704.35,179433.584,1641081599999,8461832661.65729,1823098,89986.219,4244107640.95769,0,2022-01-01 00:00:00+00:00,48196.197,46861.672681818185,66523.98514138369,27199.36022225269,False,False
1641081600000,47704.35,48000.0,46605.68,47280.0,184795.093,1641167999999,8730148323.60790,1845244,91981.313,4345497571.92470,0,2022-01-02 00:00:00+00:00,48226.2005,46901.45731818181,66531.54811712069,27271.36651924294,False,False
1641168000000,47280.01,47575.22,45665.4,46445.81,244781.793,1641254399999,11434725784.02273,2367718,119053.258,5562586943.21086,0,2022-01-03 00:00:00+00:00,48132.289000000004,46950.43377272728,66521.8796097875,27378.98793566706,False,False
1641254400000,46445.8,47524.36,45445.57,45833.42,292149.75,1641340799999,13573606756.16807,2763606,143286.209,6658055531.96410,0,2022-01-04 00:00:00+00:00,47980.436,47001.440500000004,66502.35842181397,27500.52257818604,False,False
1641340800000,45833.41,47075.29,42270.0,43421.69,485477.569,1641427199999,21959888820.89765,4438181,232575.543,10530136221.52532,0,2022-01-05 00:00:00+00:00,47770.2955,47036.75813636364,66483.39611454391,27590.120158183374,False,False
1641427200000,43421.7,43766.0,42385.83,43080.01,299509.851,1641513599999,12890924257.87606,2967072,148906.155,6409866996.18912,0,2022-01-06 00:00:00+00:00,47618.029500000004,47063.28827272727,66472.3001579761,27654.27638747844,False,False
1641513600000,43080.01,43135.0,40456.56,41553.86,473214.849,1641599999999,19783906992.59905,4387523,233270.710,9755157295.13677,0,2022-01-07 00:00:00+00:00,47354.923,47085.38122727272,66458.15869402437,27712.60376052108,False,False
1641600000000,41553.87,42335.0,40500.0,41688.05,283737.224,1641686399999,11779922567.40380,2952768,143063.594,5941237582.43974,0,2022-01-08 00:00:00+00:00,47105.894,47104.09968181818,66448.00137678294,27760.197986853425,False,False
1641686400000,41688.05,42773.85,41170.0,41851.22,223134.952,1641772799999,9347759287.48888,2349047,112664.922,4720862306.99739,0,2022-01-09 00:00:00+00:00,46853.548,47115.93522727273,66443.77360548053,27788.096849064925,False,False
1641772800000,41851.22,42219.84,39610.0,41801.55,453644.116,1641859199999,18676770270.33546,4253158,225243.622,9278756804.74256,0,2022-01-10 00:00:00+00:00,46499.868,47138.542136363634,66429.79439838915,27847.289874338127,False,False
1641859200000,41801.55,43118.0,41255.0,42700.68,323760.691,1641945599999,13657150777.60344,3210875,163255.397,6888351821.67830,0,2022-01-11 00:00:00+00:00,46206.417499999996,47171.27877272727,66407.77525151949,27934.78229393505,False,False
1641945600000,42700.69,44300.0,42415.0,43880.72,281339.294,1642031999999,12189347664.02133,2653237,144555.452,6265026420.65346,0,2022-01-12 00:00:00+00:00,45859.5575,47208.00154545454,66388.30290915632,28027.700181752767,False,False
1642032000000,43880.72,44396.68,42301.16,42534.32,289289.18,1642118399999,12536916955.57177,2842230,139605.730,6051428420.24045,0,2022-01-13 00:00:00+00:00,45445.846,47248.83500000001,66350.75280753724,28146.917192462777,False,False
1642118400000,42538.72,43450.0,41666.0,43042.4,272517.077,1642204799999,11620761638.67808,2711286,136435.116,5819888447.95418,0,2022-01-14 00:00:00+00:00,45077.784,47292.78872727273,66311.10436528007,28274.473089265397,False,False
1642204800000,43042.4,43800.0,42530.64,43070.51,184649.157,1642291199999,7962625061.63067,2162077,93161.362,4018431693.83108,0,2022-01-15 00:00:00+00:00,44693.023,47318.70718181818,66298.35440709241,28339.059956543944,False,False
1642291200000,43070.51,43464.71,42531.69,43060.66,177450.475,1642377599999,7638792723.43540,2004334,88227.295,3798720150.47739,0,2022-01-16 00:00:00+00:00,44310.67,47347.75718181818,66281.62706678374,28413.88729685263,False,False
1642377600000,43060.66,43159.32,41523.68,42176.34,232748.345,1642463999999,9870740739.62078,2576335,113249.870,4804102715.23005,0,2022-01-17 00:00:00+00:00,44043.3855,47369.920454545456,66268.07577097915,28471.765138111765,False,False
1642464000000,42176.34,42680.0,41260.0,42337.58,267472.465,1642550399999,11189671439.34784,2605464,134653.499,5634574099.94608,0,2022-01-18 00:00:00+00:00,43838.4375,47400.83195454546,66243.6326065891,28558.03130250181,False,False
1642550400000,42337.58,42545.0,41115.64,41657.89,333952.095,1642636799999,13989826398.11288,3093452,166540.108,6977645792.39580,0,2022-01-19 00:00:00+00:00,43566.581000000006,47412.942136363636,66237.52998028431,28588.354292442957,False,False
1642636800000,41656.9,43495.0,40550.0,40661.69,399818.052,1642723199999,16867468374.30662,3649340,198970.276,8399082947.70126,0,2022-01-20 00:00:00+00:00,43289.1375,47413.726636363645,66237.17458263261,28590.278690094678,False,False
1642723200000,40662.06,41095.76,35380.92,36425.98,790320.909,1642809599999,30302616543.91132,7112977,376964.650,14456023178.52374,0,2022-01-21 00:00:00+00:00,42725.219,47396.87718181818,66252.97226126696,28540.78210236939,False,False
1642809600000,36426.46,36817.74,33950.0,35043.73,676272.904,1642895999999,23906967843.02501,6139534,335231.726,11853619488.37564,0,2022-01-22 00:00:00+00:00,42113.4055,47381.871545454545,66271.98024861506,28491.762842294036,False,False
1642896000000,35043.73,36496.92,34588.8,36230.01,369372.903,1642982399999,13097400243.75661,3421563,191345.791,6787213744.83486,0,2022-01-23 00:00:00+00:00,41602.6155,47373.55018181818,66281.68027752965,28465.42008610671,False,False
1642982400000,36230.0,37528.0,32853.83,36648.31,823000.702,1643068799999,28523818659.37716,7379240,421032.595,14607063858.08697,0,2022-01-24 00:00:00+00:00,41143.36,47377.35427272727,66276.5127975877,28478.195747866856,False,False
1643068800000,36648.3,37561.03,35693.0,36934.26,409535.517,1643155199999,14967474932.81879,4251175,209227.784,7648737468.90603,0,2022-01-25 00:00:00+00:00,40818.9885,47383.950909090905,66267.50488560644,28500.396932575368,False,False
1643155200000,36934.26,38886.58,36232.42,36787.43,554457.384,1643241599999,20858872853.19313,5467829,280710.342,10563037380.73863,0,2022-01-26 00:00:00+00:00,40504.3595,47389.39995454546,66260.02356846027,28518.77634063065,False,False
1643241600000,36787.42,37200.0,35471.53,37131.0,422006.922,1643327999999,15328505621.72229,4341962,214001.652,7775003101.57465,0,2022-01-27 00:00:00+00:00,40283.216499999995,47414.51359090909,66215.627803275,28613.399378543178,False,False
1643328000000,37131.0,38000.0,36149.02,37696.21,367509.143,1643414399999,13594591900.12492,3780617,186916.622,6916297723.63023,0,2022-01-28 00:00:00+00:00,40083.624500000005,47438.15090909092,66177.15482040725,28699.14699777459,False,False
1643414400000,37696.22,38750.94,37252.0,38150.01,238657.764,1643500799999,9034176250.23326,2643842,121845.333,4613941217.06507,0,2022-01-29 00:00:00+00:00,39898.564,47458.61004545455,66147.10991683105,28770.11017407806,False,False
1643500800000,38150.0,38420.3,37334.83,37870.01,195029.125,1643587199999,7393111440.65068,2182990,98182.720,3722724839.67337,0,2022-01-30 00:00:00+00:00,39701.987,47473.270818181816,66126.56574789793,28819.975888465706,False,False
1643587200000,37870.0,38741.73,36620.0,38439.04,318440.392,1643673599999,11976940218.20276,3180130,165301.213,6220095145.29994,0,2022-01-31 00:00:00+00:00,39488.905,47504.5025,66073.99114370809,28935.013856291924,False,False
1643673600000,38439.04,39260.26,37969.0,38680.51,353354.121,1643759999999,13632595784.29990,3602863,180866.324,6979819150.13159,0,2022-02-01 00:00:00+00:00,39228.8945,47533.70681818182,66027.22898965474,29040.184646708898,False,False
1643760000000,38680.51,38834.18,36529.81,36892.03,337570.934,1643846399999,12748099870.64242,3238066,164072.198,6196721695.96285,0,2022-02-02 00:00:00+00:00,38946.780000000006,47543.72645454545,66011.76936490422,29075.68354418669,False,False
1643846400000,36892.05,37395.0,36204.3,37289.86,318656.228,1643932799999,11697089175.17526,3020061,162221.171,5956154008.33303,0,2022-02-03 00:00:00+00:00,38659.153000000006,47556.46572727272,65992.30395044881,29120.627504096625,False,False
1643932800000,37287.33,41741.76,37011.0,41550.0,520105.77,1644019199999,20278655698.32346,4876035,275803.541,10758798987.91476,0,2022-02-04 00:00:00+00:00,38583.1275,47582.09636363636,65968.71674324913,29195.475984023586,False,False
1644019200000,41550.0,41922.0,40920.0,41374.69,242184.07,1644105599999,10047968021.94990,2728847,121299.575,5033451774.66454,0,2022-02-05 00:00:00+00:00,38498.829000000005,47610.92954545454,65938.53329704114,29283.32579386795,False,False
1644105600000,41374.68,42656.8,41100.0,42361.35,215323.95,1644191999999,8973046762.87637,2197115,113028.370,4712592361.59851,0,2022-02-06 00:00:00+00:00,38508.07950000001,47651.254045454545,65893.24199048687,29409.26610042222,False,False
1644192000000,42361.34,44541.16,41609.76,43829.99,418053.774,1644278399999,18066735189.21210,4078430,216232.398,9347732308.55036,0,2022-02-07 00:00:00+00:00,38582.7,47697.02245454546,65849.6867821526,29544.35812693833,False,False
1644278400000,43829.99,45600.0,42641.0,44021.57,468015.421,1644364799999,20510408716.12763,4649391,238431.389,10454389415.56951,0,2022-02-08 00:00:00+00:00,38700.884000000005,47739.60713636364,65813.45520680153,29665.759065925733,False,False
1644364800000,44021.58,44826.0,43089.08,44358.08,300270.062,1644451199999,13182555302.94626,3214990,150266.938,6598136177.95240,0,2022-02-09 00:00:00+00:00,38885.7035,47780.87040909091,65782.05291679973,29779.687901382084,False,False
1644451200000,44358.09,45847.5,43136.96,43471.29,563922.075,1644537599999,25056911387.52332,5369837,283192.141,12587357588.63411,0,2022-02-10 00:00:00+00:00,39237.969,47825.40936363637,65734.9992779529,29915.819449319835,False,False
1644537600000,43471.3,43900.0,41914.23,42366.0,414646.193,1644623999999,17859967569.94220,4498402,205984.410,8873652827.96224,0,2022-02-11 00:00:00+00:00,39604.082500000004,47862.50022727273,65692.73606415771,30032.26439038775,False,False
1644624000000,42365.99,42980.0,41540.0,42199.87,256269.325,1644710399999,10831014104.34159,2871604,128560.041,5435427212.76879,0,2022-02-12 00:00:00+00:00,39902.5755,47900.473999999995,65646.524940354,30154.423059645997,False,False
1644710400000,42199.88,42755.97,41850.0,42041.13,192068.012,1644796799999,8127109308.94153,2148957,96534.906,4085624252.36710,0,2022-02-13 00:00:00+00:00,40172.216499999995,47942.24259090909,65589.40077041472,30295.08441140346,False,False
1644796800000,42041.12,42888.0,41526.0,42525.14,303990.933,1644883199999,12843945742.38583,3037236,155102.932,6554734287.03529,0,2022-02-14 00:00:00+00:00,40451.7605,47981.87954545455,65540.79780031173,30422.961290597366,False,False
1644883200000,42525.14,44777.0,42406.23,44529.6,276735.421,1644969599999,12150999143.33453,2782170,141960.771,6232177010.23817,0,2022-02-15 00:00:00+00:00,40838.869,48032.023272727274,65487.910681181194,30576.135864273354,False,False
1644969600000,44529.7,44536.8,43277.8,43860.7,255790.287,1645055999999,11231548897.34829,2543753,123063.564,5404504528.22352,0,2022-02-16 00:00:00+00:00,41175.35400000001,48075.690954545455,65441.321353361265,30710.060555729644,False,False
1645056000000,43860.8,44150.0,40020.1,40491.7,433958.984,1645142399999,18306714686.34452,4093325,205849.905,8686458829.57907,0,2022-02-17 00:00:00+00:00,41315.1285,48109.422,65386.944711589385,30831.899288410612,False,False
1645142400000,40491.8,40944.1,39422.0,39966.8,377679.782,1645228799999,15188089909.73473,3531150,189988.366,7642098216.36807,0,2022-02-18 00:00:00+00:00,41405.968,48142.41159090908,65329.66698879177,30955.1561930264,False,False
1645228800000,39966.8,40438.7,39610.3,40052.6,185624.675,1645315199999,7424908673.12969,1963483,94227.797,3769729264.41352,0,2022-02-19 00:00:00+00:00,41515.0975,48175.36427272727,65272.416152106016,31078.312393348522,False,False
1645315200000,40052.6,40100.1,37905.0,38368.1,329740.444,1645401599999,12741245042.82211,2965260,162142.068,6263355154.13587,0,2022-02-20 00:00:00+00:00,41511.5505,48204.91731818182,65211.3407112804,31198.493925083236,False,False
1645401600000,38367.9,39510.0,36762.0,36986.4,646391.815,1645487999999,24685541251.61848,5359508,323510.035,12357892937.19487,0,2022-02-21 00:00:00+00:00,41426.845,48230.38754545454,65152.53432502477,31308.240765884315,False,False
1645488000000,36986.4,38450.0,36310.1,38212.0,465313.497,1645574399999,17408326520.91108,4341079,239400.960,8961110656.69595,0,2022-02-22 00:00:00+00:00,41492.8435,48260.911863636364,65086.15965319531,31435.664074077413,False,False
1645574400000,38212.1,39250.0,36963.2,37227.8,408056.255,1645660799999,15594144071.88880,3541556,203182.176,7767432889.70376,0,2022-02-23 00:00:00+00:00,41489.7405,48285.73368181818,65029.49119252189,31541.976171114464,False,False
1645660800000,37227.9,40376.1,34303.7,38315.1,919820.907,1645747199999,33179251056.85041,8122647,476179.434,17190527389.77624,0,2022-02-24 00:00:00+00:00,41327.995500000005,48319.78586363636,64951.44837130244,31688.123355970278,False,False
1645747200000,38316.2,39750.0,37999.2,39205.4,416316.366,1645833599999,16181393771.15972,4273206,214578.302,8342805836.53681,0,2022-02-25 00:00:00+00:00,41219.530999999995,48362.64722727273,64850.91470492819,31874.379749617277,False,False
1645833600000,39205.4,40441.1,38561.7,39099.3,251892.201,1645919999999,9879223598.44196,2697306,126646.153,4968994506.10465,0,2022-02-26 00:00:00+00:00,41056.428499999995,48394.371318181824,64784.07298708732,32004.66964927633,False,False
